ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
6.6707391419950435,201.24713794658516,26021.97493242675,6.471985880852758,303.3975304565811,328.4155852189332,10.92944352696086,107.3076109313891,5.69991230281918,0
6.552785506229661,199.28605446830434,20119.807499216113,7.798929119228281,269.6979760881441,385.8860149907483,12.087143900914437,70.2914307926933,3.889232045461997,0
6.8074004241413215,189.0895180931583,15018.644722153635,8.233397906118755,409.1420679699667,318.8168597847427,14.093785609878449,89.97305953191415,4.201486211762228,0
8.046458917864078,184.4077795431699,12514.769236416018,7.812851555170555,237.49635758427752,407.98097377641494,7.5596443546610335,65.76564280607798,4.327372534367806,0
6.39391821901473,202.91472951313963,15142.432502266529,5.749068015927131,234.4319142875009,355.96085929141145,16.9242357215187,88.43669868625076,2.5849598137741836,0
7.677794848214036,201.3762998394211,22354.00251448615,7.11957492023439,319.90229311147743,475.230001605486,13.343012455711225,66.99576830324517,1.7789189910512029,1
5.8219911598689364,158.06289429861897,22061.613574158262,5.906282124563857,336.14638294374924,417.90503434205885,17.414757040443636,21.893442944605695,5.899374277751258,0
6.765580479009958,232.0718363960179,15196.957396425987,7.1158656955598,266.40287002336805,401.8605798574006,5.5237202938908325,55.56529607722025,2.382267367809976,1
7.113927145573504,160.94459168934966,6735.443468107651,5.910955963576104,343.3118603026308,561.4499495195685,17.430092105939796,72.64521552012582,5.583658841801177,0
7.410355631951495,191.27066221811305,22520.07658203299,8.532596004825743,345.9882053181888,450.66305416149095,19.347579775812516,91.65248838913564,4.472120736397146,0
7.497858605854998,188.18878109119794,14613.755606148494,7.93999776282381,301.17672635674325,390.5476733094457,15.754191336006915,66.93000686732648,4.120871858489744,0
7.555343064639947,214.32414450636864,24134.3748740917,8.383587166410868,452.0078507500714,373.30117223311333,14.120075952671634,70.59630707173216,3.4775205995561,0
6.755892449426094,115.23584239130669,15463.342147233501,8.262066508234595,,325.5061915255,17.460813197347402,58.25462750771091,6.254610083334525,0
6.676353745134803,235.63639259717831,14072.597277981147,6.675280346111602,397.7093421913071,414.72928916361684,19.08571303496366,101.21853025448925,3.253005405449993,1
7.600583116880007,172.92038609551344,20919.031443557506,6.489268307767089,242.62722067984063,444.6090833901309,16.091706271373663,100.01379042024647,3.280941758255674,0
6.8660869725828695,248.79853179108215,34146.19538015821,9.090068594440183,,266.8499205999255,16.390564723917294,56.4751135091789,4.618844276800093,0
6.107019573663455,180.87340301935382,24494.179946699438,6.801856419793102,357.6037566389356,310.88131784172566,20.62776749666517,39.67178678491544,3.2729717413453177,0
,198.04625657063957,20817.31579523511,5.374503229033602,441.2914613652164,378.7117768586509,17.044627942587113,33.85603835964278,2.9344855552429268,0
6.356383399798872,276.55144160273693,22153.10921828581,8.20896008039899,269.4038532616571,332.14554272851575,10.798963469118002,,3.8886730828011924,1
7.348012520837635,188.90647164825327,9493.304831086416,7.172530801916465,338.6025987900769,423.4605988820751,19.06656760763037,72.70441850068809,4.634485536215259,0
7.099698015249396,249.55399538693837,13265.957775484661,8.807132948774779,255.89422531822095,434.57216343255084,13.505114840641951,54.36410919703224,5.826480911672213,0
7.483339747847438,201.56180342258241,4934.426809717166,7.2915636135770185,286.88264404712083,410.2154105653602,14.133132034411124,75.43683417011302,6.0304424421608065,0
6.700923147564426,216.6167532117396,30379.243367459734,6.975998215183944,341.58667912849256,464.0139457107329,14.4275217096945,45.393502460142365,2.1563308437066295,1
7.1109777837537,202.79834357645498,29164.31617493449,8.831344970529628,300.4433271982343,373.20701779456647,17.87547147062349,85.89846418414999,4.9897633496810085,0
7.437913275777135,233.91406505200496,22356.911157289458,5.153840385955615,251.66856580981946,416.32761116315686,20.995411630624947,62.35380239402028,2.963294252878806,1
6.783457422195833,172.57873548587796,20810.69061850523,6.297565234476391,250.32493856312487,339.73491321317226,14.097685768450733,48.37081859577411,3.0131560639373234,1
7.319742666290188,160.6380590792326,10690.459985014519,5.935164433773751,,442.7695765834013,20.92504844044994,62.659706010751265,3.4079752956360503,1
6.536651841253344,174.45695238491913,18684.200238495854,4.365904265712059,358.5950281928754,426.0726524389063,14.65835325108231,61.9704925961398,3.344294423983357,0
6.74586230740445,203.98841505296363,30754.351270423354,8.047811713619923,365.85486152586833,324.1172009243853,19.6086717748919,77.3011673680583,2.8778859624494824,1
6.732783474201169,191.1672485779868,20788.495989174287,6.331097903220473,365.55320619284316,407.5952499836196,14.79373228613648,93.31995158205861,1.622297998004938,0
6.162912248087673,228.41099505884705,16612.121202728624,8.086441649975889,275.44945212808545,416.9742501386376,12.030305374170506,,5.3947968979316725,0
7.340880736549908,252.1892679928608,9451.57603997832,7.466903789481525,390.35707743445096,442.48095225760966,21.688396271067013,73.19263035343712,4.84685992934473,0
6.671418361858093,160.96646651059967,28281.834366384828,7.728570959953221,372.4067200506515,445.4494805256921,11.64846080487842,66.256186952634,3.932189671339127,0
7.008745883109381,170.6420483354427,19579.49719383406,6.453520622991223,330.4376643986999,362.3051248845058,11.380763687324748,58.62712864548169,2.9811727245093538,1
7.336522661234136,142.55042326748583,9459.596879823024,6.082902227217942,320.59027540444504,481.09157263461714,8.97583881782271,34.63960215066165,5.183968007348012,0
7.312571823220961,281.2149196303642,14454.405907570748,7.107713050263665,291.0530718578418,461.84445430714055,19.069070076809442,69.61572707265981,3.8853422613012096,0
7.46576957628095,212.18677996487307,12334.771895851218,8.103001819969803,341.52971003572344,362.033632783562,20.0137891977333,52.97977074378174,3.37373205007718,0
6.931060160843403,219.19209280206312,19209.53884572817,6.939541593419509,427.03486831907986,328.5842363988503,15.492519365413706,94.36677452388356,2.304731409342301,0
6.703691181569092,146.39166459875807,21244.03381767691,6.157676412841249,398.2713969369908,368.1478683764605,10.064507455847856,65.98558404748167,4.487190493792907,0
6.94419725236552,199.953200439725,16980.697614328852,5.56117829032197,314.62737458225536,302.2681641895482,13.972884857060304,84.94171987055152,3.6146037000519065,0
5.818865896229379,220.3699193765234,24662.27957892129,7.244995618388592,,436.6405209659344,12.789522595967581,60.349741798301366,4.210180953522214,0
,189.889692378623,20472.81344283465,6.335118958085755,263.9141970286945,514.6847938460658,9.878125611663998,56.490350704355244,4.117673853763057,0
6.074110271351918,243.02822499305577,26373.87431163278,6.913911295132312,373.80403064431204,533.7236846340759,12.044433747255644,82.09580534943818,4.584765178039368,0
6.301927220678963,292.4732450257132,17856.835531515688,6.713465461301609,280.1485714400783,332.8526865859019,16.022942605188145,75.55267939302021,4.166627273331217,0
7.279841958706406,162.11748691624194,38271.95355206687,6.466682830378546,371.4153336766604,482.9443408304208,11.579324691265905,76.44414527396361,3.6444585443229296,0
6.366164661247957,159.11651016093214,16613.067659156255,7.3525642729114145,508.14433142846417,426.76007023001483,15.16693553260436,68.1244148930348,4.504119540855788,0
6.7352862121724275,164.88975737885693,14580.020049464769,7.665404900972929,295.7992540603722,228.32477231199482,6.894711201034662,85.78780175795839,4.900413012647044,1
7.909459808450245,264.2479664006596,13842.196699425454,9.35833473358094,505.3681985542819,393.4082281078186,20.716724231187325,82.89545738133492,5.495981785083991,0
6.750615220257002,241.69421268118737,18734.35564067417,7.909561257621414,359.4381292669787,384.5053549445363,12.43435368589142,26.46359717334944,2.829102454512053,1
7.51626089792696,194.57888728825407,9682.783454805298,8.912418795368968,285.022462004283,516.8654316779763,17.480995535896046,64.85093317553405,5.061857195953943,0
6.346467623993086,201.46238657603496,21767.377062966865,6.017679554317916,282.27262999593506,350.32363928167547,14.75474008574657,90.29481552135219,2.361832429164995,0
6.856193709492659,167.33825495213114,8568.177382611158,5.078866275127572,471.89733647090344,465.04514777538117,15.60999247021401,49.60930017556434,4.964317138762522,0
6.334984561562593,235.60108630972735,20970.025544343385,6.98268369313581,359.5793210821859,411.43293320104067,9.472062426092934,36.15208358278299,3.359341082759518,0
6.762676846869606,184.80392703565786,11892.48953542188,8.029632692978918,296.0308286300497,304.3352797371231,10.957764063253158,67.22436313299143,4.791510083769282,0
7.5882156962201766,189.59693842180002,17712.239555719443,7.841394061791315,317.79236333742574,375.8251753153569,11.048586343832715,80.41471717794677,5.442636160576311,0
5.790875703765356,224.35159086117028,23627.242394794157,8.45365788679189,355.84654666253715,542.5305168044563,14.101389704163102,60.790373033780526,4.17931116000786,0
7.3040965504821,192.48020247667114,33824.22610325812,3.9561455692177527,329.47675948721803,406.1303561039157,19.304622322017448,95.85892519407543,3.952656188573713,0
7.166414921632595,190.60136026008615,13531.99687531306,8.50357227386105,350.75394877645016,492.4693647586864,15.733019359485475,,3.9016010951205145,0
6.584095031012244,200.423008221163,19098.09530344165,7.4025551517155685,436.4166537992566,488.08434301801424,10.398638511537168,31.498449232702228,3.5294163553370526,1
5.987759501928082,231.81421655172306,15657.447951346747,5.147183985849985,262.32176012623944,384.13889190254116,14.34933590104561,62.32011374536734,5.124411168483414,0
7.050490655399709,265.85972301935334,14780.778064635226,7.868234616074567,368.67781966583465,317.3262019072012,13.677464660559373,24.363171561112082,3.8922208687540767,0
6.629355103655338,223.41944928984327,15710.160020182733,7.203379092199556,325.62614371907216,327.85453367544295,12.596539596405009,,1.8247512062288442,0
7.162873347948293,232.13256894497067,24944.398853821636,7.457475158293661,300.0572792364771,536.1333634019265,13.938333896721169,56.402884332711594,4.8841648343810515,0
7.01529650186641,192.00583751595502,17071.66481461772,8.198930980378433,394.33045006739655,432.13899295345703,17.054847685358318,60.483890271031754,4.831640873988621,0
8.12124522392464,171.6880854732513,33495.87618962513,7.516330442116859,242.3144619189174,281.294309521634,11.120294326070253,92.96183878595158,4.043119321686524,0
,226.15944928940462,22495.875535368403,5.232609881836377,188.01399851110398,486.7168422224456,12.616435985335967,43.43207034233779,3.211779595213915,0
6.283551755164694,206.84963298402286,13939.93603295555,6.8283684762605095,343.471980885729,277.0518985857713,17.928483211571255,,2.8397871500337417,1
7.125492944469421,143.09485405001004,17799.768907129535,5.0588257949789295,321.7092156076262,353.9100605136031,15.875851093423998,24.450487963479752,3.214646491361274,1
7.153997678780236,186.8772150629761,15188.918059760064,7.778874256670671,248.82916497120252,426.50354980588327,19.116447254462063,95.4105505276494,4.1988143281177175,0
7.951431302668306,196.68411906073786,24800.411917680285,8.677564289900847,227.366850228898,621.6335263921861,19.743398870386564,90.76437914844435,2.1564590642400723,0
7.584577872140205,179.58168531886085,10167.322060608483,5.510257644937209,445.83800266012827,485.28008626828273,8.557835519245138,64.1222385427645,4.424415455358161,0
7.249809741404657,259.2694237816851,11954.291717385138,6.194243487361108,357.78089087758076,381.40882123066774,15.153191150441605,44.495090652637806,4.072562182929945,0
8.024312023853692,219.19356147608866,16450.723287505152,5.941156814653398,331.1787433843068,422.26514368081837,11.968173489792585,86.68194609901252,5.287272934329476,0
6.167865861974004,254.9269967155459,24097.680758829953,6.455313673673996,461.7146945375664,493.5767373281817,9.205123727925294,125.0935115975808,4.701246785952126,0
,210.53701046608637,27398.361648936632,7.494907789838642,391.32374958393405,533.7490632666397,10.843226463604694,65.28624751798363,3.2769423692411803,0
6.3513968410161326,203.2555134570031,28283.25314463706,6.468317053478609,436.15660623241234,400.1888402592845,12.796926603108677,45.94192213738367,2.309107200515149,0
6.727133137790963,162.53608729559005,23178.809119685182,7.78303620723883,,402.5106453071917,12.821917259319154,94.83385491161417,3.178773875319533,0
6.036319696710584,200.47718132786267,19502.66278185188,8.27845572409117,256.95644459251895,353.5961195528647,11.572445247075885,47.3502342772106,5.381235611850325,0
7.444605662770083,200.5221570270176,24767.754873883954,8.322111113595133,367.02451410696096,473.2126944489295,13.945434419526114,62.66650973345455,4.294362918212578,0
6.844444112030859,145.31544463863068,13132.996295409737,5.658182685556423,354.86995308574734,502.07775942095384,23.78658479155724,17.225804200545404,4.597338255048269,1
5.97043559384814,178.4189012091842,8932.056667902641,8.663114733367268,404.97972213959247,264.90520662961967,7.099125619946982,63.93453355089265,3.3708155433895297,0
6.289094643154721,187.0686960593455,22619.825466118935,8.759286741851486,232.15266748124043,388.2555188906704,18.54870766928423,44.434255578195945,4.484763252343315,0
7.2194596932151365,216.53918176222885,13965.9294971069,8.863215917484602,372.21584495829865,322.9243182583149,13.926502746621647,95.17665705349857,2.479836590427005,1
7.5866885975260665,218.45400447942825,19608.159607007114,6.810622216338765,389.3561180052177,432.07255655408153,12.24848461137102,50.477127199654035,4.935202659461006,0
8.39771162418425,176.7472607213918,20717.76209523689,6.097789032027666,386.1703240086832,320.96430204379755,5.927159695641803,85.59619256349676,2.8445732604494425,0
9.039703726205131,218.7547841016754,21488.71735506978,5.818910570223899,305.5983371275487,314.3887159557792,17.051053250296743,67.90122463879972,2.025586011062164,0
7.290086603293197,192.71684282605932,25626.749231150312,5.677864136110217,361.11691029576457,509.8815424568759,8.23613001069608,72.50728919870346,6.262331605625027,0
6.307323315977695,85.21519900580174,24992.45112975039,7.014028487997843,283.46057448207887,406.7524691717451,17.311575617685083,80.44442159969687,4.1348864857958185,0
5.507567603488083,180.6119187219383,21170.000403006143,8.01742222778851,312.4232350891721,415.2075070319941,20.96532347597502,68.93093373417234,4.107208125003756,0
7.187398023640685,243.15954560569514,17347.908317183566,8.567870129184813,267.423819642124,454.5348101588002,8.86878494562724,57.04391264227607,2.130044152571672,0
6.430941233282772,132.72776973489283,20646.572532057926,6.417331460365179,284.48005623967487,497.6655169591167,18.673442339829606,53.759474865383844,4.6225603101022195,0
6.70924991787422,204.5076480166216,16422.737499950472,6.953574079503653,315.5422602972528,386.51257339398546,14.101757458988537,80.17959760058231,4.886019721569948,0
6.571532240658135,263.4104485674115,18821.426467962974,6.8749749359182655,300.5437951417277,388.29483170662337,5.623181472634846,31.96522946934499,3.8007050377192697,0
6.90144637950853,169.57548187958076,35709.04054148248,6.237663700161833,284.47251341666157,388.63467782607086,9.180732580209831,103.56328762566682,4.889907843410813,0
7.746186161551351,200.08596321710743,21093.138205301242,7.882899435712743,252.02417686930676,506.52071162633024,14.712906570554164,72.63643455626146,5.170508888219592,0
7.1099339972117415,147.83934971088314,22701.470102225292,7.435417895947871,447.66574730754064,414.549189632203,15.604732982531848,63.252101796223485,4.5257225949182205,0
6.888955614072918,265.08924566654287,15767.116105817828,7.170187810143528,299.96622340654443,396.7121350474125,7.67723497760399,75.3216962445482,1.833777582089978,0
6.275042373021932,196.66669492013543,26120.440498579206,7.42996652703511,349.79793441187377,451.27171454945596,14.126820374614553,58.11404442002857,2.8483901452682776,0
5.82772193870695,201.86507371176072,24561.634535980545,7.73854149754898,224.46168262533888,566.5003359822983,17.29422384139249,66.43903707903648,5.686895844446974,0
6.6595844636486685,254.1720186202249,24604.115327930507,7.726524422956466,411.45894797456504,425.9426515409523,17.994302077677222,47.36554201890512,4.082384428375931,0
6.962352214427176,226.45913578581923,21289.34748052078,5.993812052653771,340.0296390292108,398.44422202570524,12.348656130936906,77.50171867619838,4.086880476580574,0
8.237550939505917,164.97485070013042,26205.140574600624,8.075594258491535,303.3675274244924,575.4398814392237,15.7538751142263,68.43088337777624,3.1683438878223664,0
7.09119216503102,174.10888303650736,27630.111179808402,7.306439341216671,303.8915357601631,526.3841313800992,18.28974154585718,73.74937934410143,3.362525692403344,0
7.68791765771614,219.79725218093193,21698.59351609577,6.478460566023681,382.16459146596327,514.7860005198414,17.409823916874682,99.66279692827742,5.192649826471513,0
6.650493081022594,175.03515779748238,19312.325845998064,7.281075629735404,152.81427427531264,379.9450596626005,17.565748861316493,53.915832246311325,5.498472057421502,0
6.170539363508083,115.31026751517892,25367.425940688565,7.413372972070064,280.54839967745545,372.0137772724825,14.45402646253501,67.42232499201218,4.79720899093195,0
6.324418266437339,197.87036805443688,14575.248160641539,8.29814040059695,322.85496974392845,273.2676437306555,13.62192905182966,36.97168875311848,4.5515717609891695,0
6.492341754824973,140.7914935550076,15692.238316308041,5.744613245817783,322.163335126124,497.19335102833986,15.088454295019666,81.00064404620677,4.626621773112876,1
8.489928812704616,264.65127014254904,19680.197942690593,8.589981224385031,480.3187178207049,426.15977202972834,10.944925123992535,69.65030717009968,3.929626556699863,0
6.42502932454293,207.0715055105261,9551.857589371128,7.027799627571793,309.7443917731121,275.9289698374779,18.448379972305492,70.34692781674381,2.7963399239360136,1
7.586942442615442,163.79299773025699,24965.571641380546,6.392616099101682,389.41361952369925,516.147808166302,7.878381772927639,66.85277711024966,2.580202444423051,0
6.367950975339082,172.05470341350184,14222.51667520506,6.3558902801714385,438.6994311921571,393.0119236611013,11.982758752323715,58.43620313944563,5.314766703127517,0
7.652101109011971,124.42409648504318,17171.053870989457,5.798358689988905,370.23684514730576,402.87356474372297,13.855028733230611,119.92055894583551,3.967075541293087,0
7.269465676274105,156.02152452877985,18720.322425921375,4.910902139491908,289.5710357231197,298.96245623991445,15.878717995746081,70.7643318333328,4.477069567578305,0
6.890353471639337,240.65292810162796,20235.7209294233,7.812879856431044,252.93074484078323,459.37587524851375,16.630114060008793,75.93033672345037,4.210757081643847,0
6.971466231705196,289.27144581969566,17938.080341461748,9.377063680506357,374.7252169628523,460.1416020621466,19.955944629183506,47.21158501774585,4.261490822240127,0
6.541648613199427,229.05586052795834,19595.773716617907,5.0588615813970215,428.70151341938697,416.1609957555206,14.311008455219511,87.70213595622968,4.344946768210606,0
7.312250541037456,196.31829845515884,19642.234205657514,5.85948650088357,362.7577857317472,386.54096528917427,11.128056600681496,67.5306909247514,4.697402091015396,0
6.681511563761454,182.72162497384335,17317.814254237244,7.9018998269744,404.00688923616906,630.1174110803001,13.419853073936672,78.91626902253157,3.232445488103661,0
6.142075965362927,161.7401674569455,15360.833254167408,6.945235709594292,485.5168228642852,323.73058112276954,12.72240977515989,88.04667858970075,5.18240777193834,0
6.105443697976266,282.3906359735896,26488.843546133612,8.001303090730179,380.24245706343714,362.28504062426316,16.079733853477766,67.92184291563721,3.2622668771747687,0
7.120811542405484,192.45005192542502,7373.565786399782,6.877935372221396,263.96202805236493,476.6605390274716,9.732004009569458,56.460118021369674,4.23946257941682,0
8.105363879487305,284.62519320250016,18765.709045943102,6.303247000880346,333.0636459302673,338.84480506694933,13.298281115502794,,2.8170086911102468,0
7.111994129501407,255.74078038440246,17186.603168694706,6.728989467192243,,332.9434466757753,20.490648074100076,62.25639487943627,3.8333691348893915,1
6.916953171723082,130.36814274614906,22512.74892035892,4.141492693292845,315.0732125431192,510.5214917143467,14.719408523738688,56.35186142841738,3.340169057408822,0
7.20007829772178,173.36190416962833,11274.243220885948,5.627818785221843,420.3423356887775,468.4153379952712,9.788268816970369,47.13893434804412,4.024214709720767,0
7.914201219194777,173.2381950330471,17001.287952538376,8.137935249062442,325.9837861206965,458.73103816754224,12.64086153182914,99.06171866608923,4.735401044693143,0
7.153567750954699,196.80614543577042,19385.841596061466,8.430279813014614,350.0608452568101,434.54598792300544,5.068066889856945,89.65532945736649,4.0760529029076755,0
6.712350938416384,197.58742987544986,26420.441662222758,8.687399266110779,308.95553757936904,364.62772828905105,13.764559666669024,33.40321485929044,5.960858725946057,1
7.774402097041922,319.8495638159257,21993.109800772545,7.529043215737639,339.5721804192645,399.78631169716215,20.590725443761052,73.07420936223919,4.795919460599524,0
7.300129506923129,156.91088502100965,12899.07073478683,4.292717350856476,342.7468456661725,413.6740147789732,9.25358813044635,53.655124794398034,3.771546682096644,0
8.075029194397194,209.1587974265756,17075.13968767604,6.23799216497543,,487.6973082524312,8.175812515543797,77.33587889692177,3.9138943669915216,0
7.128264106055334,224.66030969871213,25316.308115964144,8.589586811858359,303.5044024451355,454.0685892469241,11.38695993299801,,4.3777625605118295,0
6.14287167779565,199.93711982123216,12795.350804461596,8.947665086420264,256.0075147887936,345.77252275666893,17.68526536131805,59.22006196039891,4.704323577160585,0
